id,routeId,shape,topic,title,instruction,input,support,model,grammar,partner,criterion,retry
dq-3-triangle-07,route-3,triangle,dagelijks,Kies,Woon jij liever klein in het centrum of ruim buiten de stad? Waarom?,,"Ik woon liever …, omdat …","Ik woon liever ruim buiten de stad, omdat ik graag een tuin wil.",een keuze toelichten en afwegen,Docent of cursist leest de vraag voor en luistert. Geen verplichte tweede spreekrol. Wissel pas na het antwoord van spreker.,"De reactie is samenhangend en beantwoordt ook de gevraagde reden, afweging, uitwerking of praktische oplossing. De keuze is duidelijk; beide opties kunnen passend zijn.",Optioneel: verander één omstandigheid. Leg uit of je antwoord daardoor verandert.
dq-3-triangle-08,route-3,triangle,in-de-les,Kies,Plan jij alles vooraf of houd je tijd vrij? Waarom?,,Ik … Zo blijft er …,Ik plan het belangrijkste vooraf. Zo blijft er tijd over voor onverwachte dingen.,een keuze toelichten en afwegen,Docent of cursist leest de vraag voor en luistert. Geen verplichte tweede spreekrol. Wissel pas na het antwoord van spreker.,"De reactie is samenhangend en beantwoordt ook de gevraagde reden, afweging, uitwerking of praktische oplossing. De keuze is duidelijk; beide opties kunnen passend zijn.",Optioneel: verander één omstandigheid. Leg uit of je antwoord daardoor verandert.
dq-3-triangle-09,route-3,triangle,dagelijks,Kies,Kies jij liever een vaste baan of tijdelijk werk met meer afwisseling? Waarom?,,"Ik kies liever …, omdat …","Ik kies liever een vaste baan, omdat ik zekerheid over mijn inkomen wil.",een keuze toelichten en afwegen,Docent of cursist leest de vraag voor en luistert. Geen verplichte tweede spreekrol. Wissel pas na het antwoord van spreker.,"De reactie is samenhangend en beantwoordt ook de gevraagde reden, afweging, uitwerking of praktische oplossing. De keuze is duidelijk; beide opties kunnen passend zijn.",Optioneel: verander één omstandigheid. Leg uit of je antwoord daardoor verandert.
dq-3-triangle-10,route-3,triangle,dagelijks,Kies,Bespreek jij een probleem liever meteen of denk je eerst na? Waarom?,,"Ik … liever …, zodat …","Ik denk liever eerst na, zodat ik rustig kan uitleggen wat er is.",een keuze toelichten en afwegen,Docent of cursist leest de vraag voor en luistert. Geen verplichte tweede spreekrol. Wissel pas na het antwoord van spreker.,"De reactie is samenhangend en beantwoordt ook de gevraagde reden, afweging, uitwerking of praktische oplossing. De keuze is duidelijk; beide opties kunnen passend zijn.",Optioneel: verander één omstandigheid. Leg uit of je antwoord daardoor verandert.
dq-3-triangle-11,route-3,triangle,winkelen,Kies,Koop jij liever in een kleine winkel of bij een grote keten? Waarom?,,"Ik koop liever …, omdat …","Ik koop liever in een kleine winkel, omdat ik persoonlijk advies prettig vind.",een keuze toelichten en afwegen,Docent of cursist leest de vraag voor en luistert. Geen verplichte tweede spreekrol. Wissel pas na het antwoord van spreker.,"De reactie is samenhangend en beantwoordt ook de gevraagde reden, afweging, uitwerking of praktische oplossing. De keuze is duidelijk; beide opties kunnen passend zijn.",Optioneel: verander één omstandigheid. Leg uit of je antwoord daardoor verandert.
dq-3-triangle-12,route-3,triangle,in-de-les,Kies,Leer jij liever veel in korte tijd of elke dag een beetje? Waarom?,,"Ik leer liever …, omdat …","Ik leer liever elke dag een beetje, omdat ik de informatie dan beter onthoud.",een keuze toelichten en afwegen,Docent of cursist leest de vraag voor en luistert. Geen verplichte tweede spreekrol. Wissel pas na het antwoord van spreker.,"De reactie is samenhangend en beantwoordt ook de gevraagde reden, afweging, uitwerking of praktische oplossing. De keuze is duidelijk; beide opties kunnen passend zijn.",Optioneel: verander één omstandigheid. Leg uit of je antwoord daardoor verandert.
dq-3-triangle-13,route-3,triangle,dagelijks,Kies,Kies jij liever een bekende of een nieuwe vakantiebestemming? Waarom?,,"Ik kies liever …, omdat …","Ik kies liever een nieuwe bestemming, omdat ik graag andere plekken ontdek.",een keuze toelichten en afwegen,Docent of cursist leest de vraag voor en luistert. Geen verplichte tweede spreekrol. Wissel pas na het antwoord van spreker.,"De reactie is samenhangend en beantwoordt ook de gevraagde reden, afweging, uitwerking of praktische oplossing. De keuze is duidelijk; beide opties kunnen passend zijn.",Optioneel: verander één omstandigheid. Leg uit of je antwoord daardoor verandert.
dq-3-triangle-14,route-3,triangle,dagelijks,Kies,Gebruik jij liever een papieren of digitale agenda? Noem twee redenen.,,"Ik kies …, want … Bovendien …",Ik gebruik liever een digitale agenda. Die heb ik altijd bij me en ik krijg herinneringen.,een keuze toelichten en afwegen,Docent of cursist leest de vraag voor en luistert. Geen verplichte tweede spreekrol. Wissel pas na het antwoord van spreker.,"De reactie is samenhangend en beantwoordt ook de gevraagde reden, afweging, uitwerking of praktische oplossing. De keuze is duidelijk; beide opties kunnen passend zijn.",Optioneel: verander één omstandigheid. Leg uit of je antwoord daardoor verandert.
dq-3-triangle-15,route-3,triangle,dagelijks,Kies,Ga jij liever met een groep of alleen op pad? Wanneer kies je anders?,,Meestal … Als …,"Meestal ga ik graag met een groep. Als ik rust nodig heb, ga ik alleen.",een keuze toelichten en afwegen,Docent of cursist leest de vraag voor en luistert. Geen verplichte tweede spreekrol. Wissel pas na het antwoord van spreker.,"De reactie is samenhangend en beantwoordt ook de gevraagde reden, afweging, uitwerking of praktische oplossing. De keuze is duidelijk; beide opties kunnen passend zijn.",Optioneel: verander één omstandigheid. Leg uit of je antwoord daardoor verandert.
dq-3-diamond-01,route-3,diamond,dagelijks,Reageer,Ik kan onze afspraak niet nakomen. Wat stel jij voor?,,We kunnen … Past …?,We kunnen een andere dag kiezen. Past donderdagmiddag voor jou?,"samenhangende zinnen; redenen, voorwaarden en voorstellen",Docent of cursist leest de vraag voor en luistert. Geen verplichte tweede spreekrol. Wissel pas na het antwoord van spreker.,"De reactie is samenhangend en beantwoordt ook de gevraagde reden, afweging, uitwerking of praktische oplossing. De reactie past bij de gegeven situatie en verzint geen tegenstrijdige feiten.",Optioneel: verander één omstandigheid. Leg uit of je antwoord daardoor verandert.
dq-3-diamond-02,route-3,diamond,winkelen,Reageer,Je bestelling is beschadigd. Wil je een vervanging of je geld terug? Waarom?,,"Ik wil graag …, omdat …","Ik wil graag een vervanging, omdat ik het product nog steeds nodig heb.","samenhangende zinnen; redenen, voorwaarden en voorstellen",Docent of cursist leest de vraag voor en luistert. Geen verplichte tweede spreekrol. Wissel pas na het antwoord van spreker.,"De reactie is samenhangend en beantwoordt ook de gevraagde reden, afweging, uitwerking of praktische oplossing. De reactie past bij de gegeven situatie en verzint geen tegenstrijdige feiten.",Optioneel: verander één omstandigheid. Leg uit of je antwoord daardoor verandert.
dq-3-diamond-03,route-3,diamond,in-de-les,Reageer,"We moeten oefenen en opruimen, maar hebben weinig tijd. Wat stel je voor?",,Laten we eerst … en daarna …,Laten we eerst oefenen en daarna samen kort opruimen.,"samenhangende zinnen; redenen, voorwaarden en voorstellen",Docent of cursist leest de vraag voor en luistert. Geen verplichte tweede spreekrol. Wissel pas na het antwoord van spreker.,"De reactie is samenhangend en beantwoordt ook de gevraagde reden, afweging, uitwerking of praktische oplossing. De reactie past bij de gegeven situatie en verzint geen tegenstrijdige feiten.",Optioneel: verander één omstandigheid. Leg uit of je antwoord daardoor verandert.
dq-3-diamond-04,route-3,diamond,dagelijks,Reageer,De ruimte is te klein voor onze groep. Welke oplossing stel jij voor?,,We kunnen … of …,We kunnen een grotere ruimte zoeken of de groep in tweeën verdelen.,"samenhangende zinnen; redenen, voorwaarden en voorstellen",Docent of cursist leest de vraag voor en luistert. Geen verplichte tweede spreekrol. Wissel pas na het antwoord van spreker.,"De reactie is samenhangend en beantwoordt ook de gevraagde reden, afweging, uitwerking of praktische oplossing. De reactie past bij de gegeven situatie en verzint geen tegenstrijdige feiten.",Optioneel: verander één omstandigheid. Leg uit of je antwoord daardoor verandert.
dq-3-diamond-05,route-3,diamond,in-de-les,Reageer,Ik wil vroeg vertrekken. Wat betekent vroeg voor jou? Geef een voorbeeld.,,"Voor mij is vroeg …, bijvoorbeeld …","Voor mij is vroeg vóór acht uur, bijvoorbeeld om halfacht.","samenhangende zinnen; redenen, voorwaarden en voorstellen",Docent of cursist leest de vraag voor en luistert. Geen verplichte tweede spreekrol. Wissel pas na het antwoord van spreker.,"De reactie is samenhangend en beantwoordt ook de gevraagde reden, afweging, uitwerking of praktische oplossing. De reactie past bij de gegeven situatie en verzint geen tegenstrijdige feiten.",Optioneel: verander één omstandigheid. Leg uit of je antwoord daardoor verandert.
dq-3-diamond-06,route-3,diamond,dagelijks,Reageer,"Ik wil muziek aan, maar jij wilt rust. Wat spreken we af?",,Je kunt … Dan …,Je kunt een koptelefoon gebruiken. Dan heb jij muziek en kan ik rustig werken.,"samenhangende zinnen; redenen, voorwaarden en voorstellen",Docent of cursist leest de vraag voor en luistert. Geen verplichte tweede spreekrol. Wissel pas na het antwoord van spreker.,"De reactie is samenhangend en beantwoordt ook de gevraagde reden, afweging, uitwerking of praktische oplossing. De reactie past bij de gegeven situatie en verzint geen tegenstrijdige feiten.",Optioneel: verander één omstandigheid. Leg uit of je antwoord daardoor verandert.
dq-3-diamond-07,route-3,diamond,in-de-les,Reageer,De cursus is vol. Wil je wachten of een andere cursus kiezen? Waarom?,,"Ik wil …, omdat …","Ik wil een andere cursus kiezen, omdat ik deze maand wil beginnen.","samenhangende zinnen; redenen, voorwaarden en voorstellen",Docent of cursist leest de vraag voor en luistert. Geen verplichte tweede spreekrol. Wissel pas na het antwoord van spreker.,"De reactie is samenhangend en beantwoordt ook de gevraagde reden, afweging, uitwerking of praktische oplossing. De reactie past bij de gegeven situatie en verzint geen tegenstrijdige feiten.",Optioneel: verander één omstandigheid. Leg uit of je antwoord daardoor verandert.
dq-3-diamond-08,route-3,diamond,dagelijks,Reageer,Ik ben het niet met je eens. Hoe kunnen we verder praten?,,Laten we eerst …,Laten we eerst allebei uitleggen waarom we dat vinden.,"samenhangende zinnen; redenen, voorwaarden en voorstellen",Docent of cursist leest de vraag voor en luistert. Geen verplichte tweede spreekrol. Wissel pas na het antwoord van spreker.,"De reactie is samenhangend en beantwoordt ook de gevraagde reden, afweging, uitwerking of praktische oplossing. De reactie past bij de gegeven situatie en verzint geen tegenstrijdige feiten.",Optioneel: verander één omstandigheid. Leg uit of je antwoord daardoor verandert.
dq-3-diamond-09,route-3,diamond,spullen,Reageer,We zoeken iemand die wil helpen. Wat kun jij doen en wanneer?,,"Ik kan …, maar …","Ik kan vrijdag helpen met klaarzetten, maar daarna moet ik weg.","samenhangende zinnen; redenen, voorwaarden en voorstellen",Docent of cursist leest de vraag voor en luistert. Geen verplichte tweede spreekrol. Wissel pas na het antwoord van spreker.,"De reactie is samenhangend en beantwoordt ook de gevraagde reden, afweging, uitwerking of praktische oplossing. De reactie past bij de gegeven situatie en verzint geen tegenstrijdige feiten.",Optioneel: verander één omstandigheid. Leg uit of je antwoord daardoor verandert.
dq-3-diamond-10,route-3,diamond,winkelen,Reageer,De prijs is hoger dan afgesproken. Wat wil jij nu weten?,,Ik wil weten waarom …,Ik wil weten waarom de prijs hoger is en of de oude prijs nog geldt.,"samenhangende zinnen; redenen, voorwaarden en voorstellen",Docent of cursist leest de vraag voor en luistert. Geen verplichte tweede spreekrol. Wissel pas na het antwoord van spreker.,"De reactie is samenhangend en beantwoordt ook de gevraagde reden, afweging, uitwerking of praktische oplossing. De reactie past bij de gegeven situatie en verzint geen tegenstrijdige feiten.",Optioneel: verander één omstandigheid. Leg uit of je antwoord daardoor verandert.
dq-3-diamond-11,route-3,diamond,dagelijks,Reageer,"Vandaag kan ik alleen in de ochtend, jij in de middag. Wat stel je voor?",,Vandaag … Kunnen we morgen …?,Vandaag lukt het niet. Kunnen we morgen een moment zoeken?,"samenhangende zinnen; redenen, voorwaarden en voorstellen",Docent of cursist leest de vraag voor en luistert. Geen verplichte tweede spreekrol. Wissel pas na het antwoord van spreker.,"De reactie is samenhangend en beantwoordt ook de gevraagde reden, afweging, uitwerking of praktische oplossing. De reactie past bij de gegeven situatie en verzint geen tegenstrijdige feiten.",Optioneel: verander één omstandigheid. Leg uit of je antwoord daardoor verandert.
dq-3-diamond-12,route-3,diamond,dagelijks,Reageer,We moeten onze buren informeren over lawaai. Wat zou jij in een bericht zetten?,,Morgen … Excuses voor …,Morgen klussen we van tien tot vier. Het kan lawaai geven. Excuses voor de overlast.,"samenhangende zinnen; redenen, voorwaarden en voorstellen",Docent of cursist leest de vraag voor en luistert. Geen verplichte tweede spreekrol. Wissel pas na het antwoord van spreker.,"De reactie is samenhangend en beantwoordt ook de gevraagde reden, afweging, uitwerking of praktische oplossing. De reactie past bij de gegeven situatie en verzint geen tegenstrijdige feiten.",Optioneel: verander één omstandigheid. Leg uit of je antwoord daardoor verandert.
dq-3-diamond-13,route-3,diamond,dagelijks,Reageer,Ik ben mijn afspraak vergeten. Wat raad jij mij aan voor de volgende keer?,,Je kunt …,Zet de afspraak meteen in je agenda en stel een herinnering in.,"samenhangende zinnen; redenen, voorwaarden en voorstellen",Docent of cursist leest de vraag voor en luistert. Geen verplichte tweede spreekrol. Wissel pas na het antwoord van spreker.,"De reactie is samenhangend en beantwoordt ook de gevraagde reden, afweging, uitwerking of praktische oplossing. De reactie past bij de gegeven situatie en verzint geen tegenstrijdige feiten.",Optioneel: verander één omstandigheid. Leg uit of je antwoord daardoor verandert.
dq-3-diamond-14,route-3,diamond,in-de-les,Reageer,De nieuwe lestijd past niet bij jouw werk. Welke oplossing vraag je?,,Kan ik …? Op deze tijd …,Kan ik aansluiten bij een andere groep? Op deze tijd moet ik werken.,"samenhangende zinnen; redenen, voorwaarden en voorstellen",Docent of cursist leest de vraag voor en luistert. Geen verplichte tweede spreekrol. Wissel pas na het antwoord van spreker.,"De reactie is samenhangend en beantwoordt ook de gevraagde reden, afweging, uitwerking of praktische oplossing. De reactie past bij de gegeven situatie en verzint geen tegenstrijdige feiten.",Optioneel: verander één omstandigheid. Leg uit of je antwoord daardoor verandert.
dq-3-diamond-15,route-3,diamond,dagelijks,Reageer,We hebben twee verschillende plannen. Hoe komen we tot een keuze?,,Laten we … en daarna …,Laten we de voordelen van beide plannen vergelijken en daarna samen kiezen.,"samenhangende zinnen; redenen, voorwaarden en voorstellen",Docent of cursist leest de vraag voor en luistert. Geen verplichte tweede spreekrol. Wissel pas na het antwoord van spreker.,"De reactie is samenhangend en beantwoordt ook de gevraagde reden, afweging, uitwerking of praktische oplossing. De reactie past bij de gegeven situatie en verzint geen tegenstrijdige feiten.",Optioneel: verander één omstandigheid. Leg uit of je antwoord daardoor verandert.
