id,routeId,shape,topic,title,instruction,input,support,model,grammar,partner,criterion,retry
mx-0-onderweg-10-diamond,route-0,diamond,onderweg,Afscheid nemen,Neem afscheid van je reisgenoot.,Je stapt uit en gaat naar huis.,"Dag, fijne …!","Dag, fijne dag!","Afscheid nemen met een woord, vaste uitdrukking of korte zin.","Speel de aangesproken persoon. Reageer kort op wat de spreker zegt of vraagt. Je mag helpen, bedanken of beleefd nee zeggen.",De spreker kan afscheid nemen. Een begrijpelijk woord of een vaste korte zin is genoeg; het model is niet het enige goede antwoord.,"Optioneel: de partner zegt het antwoord nog eens. Reageer met dank je, oké of een begroeting die past."
mx-0-in-de-les-01-circle,route-0,circle,in-de-les,Warmte of kou aangeven,Vertel of je het warm of koud hebt.,Je mag een situatie verzinnen.,Ik heb het …,Ik heb het warm.,"Warmte of kou aangeven met een woord, vaste uitdrukking of korte zin.",Luister naar de mededeling. Herhaal het genoemde gegeven om te laten merken dat je het begrijpt.,De spreker kan warmte of kou aangeven. Een begrijpelijk woord of een vaste korte zin is genoeg; het model is niet het enige goede antwoord.,Optioneel: wissel van rol. Noem zelf een ander passend gegeven.
mx-0-in-de-les-01-square,route-0,square,in-de-les,Naar de stand van een raam vragen,Vraag of het raam open is.,Je kunt het raam niet zien.,Is het raam …?,Is het raam open?,"Naar de stand van een raam vragen met een woord, vaste uitdrukking of korte zin.","Wacht op de vraag. Geef één kort, passend antwoord. Gebruik de oefenfeiten; ontbrekende informatie mag je verzinnen.",De spreker kan naar de stand van een raam vragen. Een begrijpelijk woord of een vaste korte zin is genoeg; het model is niet het enige goede antwoord.,Optioneel: wissel van rol. Stel dezelfde vraag en luister naar het nieuwe antwoord.
mx-0-in-de-les-01-triangle,route-0,triangle,in-de-les,Een raamstand kiezen,Kies voor het raam: open of dicht.,De docent vraagt wat je prettig vindt.,Ik wil het raam …,Ik wil het raam dicht.,"Een raamstand kiezen met een woord, vaste uitdrukking of korte zin.",Luister naar de keuze. Herhaal alleen wat de spreker kiest. Beide aangeboden opties zijn toegestaan.,De spreker kan een raamstand kiezen. Een begrijpelijk woord of een vaste korte zin is genoeg; het model is niet het enige goede antwoord.,Optioneel: kies de andere mogelijkheid. De partner herhaalt je nieuwe keuze.
mx-0-in-de-les-01-diamond,route-0,diamond,in-de-les,Om frisse lucht vragen,Vraag of het raam open mag.,Het is warm in het lokaal.,Mag het raam …?,Mag het raam open?,"Om frisse lucht vragen met een woord, vaste uitdrukking of korte zin.","Speel de aangesproken persoon. Reageer kort op wat de spreker zegt of vraagt. Je mag helpen, bedanken of beleefd nee zeggen.",De spreker kan om frisse lucht vragen. Een begrijpelijk woord of een vaste korte zin is genoeg; het model is niet het enige goede antwoord.,"Optioneel: de partner zegt het antwoord nog eens. Reageer met dank je, oké of een begroeting die past."
mx-0-in-de-les-02-circle,route-0,circle,in-de-les,Een deurstand beschrijven,Vertel of de deur open of dicht is.,Kijk naar de deur of verzin het.,De deur is …,De deur is dicht.,"Een deurstand beschrijven met een woord, vaste uitdrukking of korte zin.",Luister naar de mededeling. Herhaal het genoemde gegeven om te laten merken dat je het begrijpt.,De spreker kan een deurstand beschrijven. Een begrijpelijk woord of een vaste korte zin is genoeg; het model is niet het enige goede antwoord.,Optioneel: wissel van rol. Noem zelf een ander passend gegeven.
mx-0-in-de-les-02-square,route-0,square,in-de-les,Naar het leslokaal vragen,Vraag waar het lokaal is.,Je staat in de gang.,Waar is ons …?,Waar is ons lokaal?,"Naar het leslokaal vragen met een woord, vaste uitdrukking of korte zin.","Wacht op de vraag. Geef één kort, passend antwoord. Gebruik de oefenfeiten; ontbrekende informatie mag je verzinnen.",De spreker kan naar het leslokaal vragen. Een begrijpelijk woord of een vaste korte zin is genoeg; het model is niet het enige goede antwoord.,Optioneel: wissel van rol. Stel dezelfde vraag en luister naar het nieuwe antwoord.
mx-0-in-de-les-02-triangle,route-0,triangle,in-de-les,Kiezen waar je blijft,Kies bij de deur: wachten of naar binnen gaan.,De docent zegt dat beide mogen.,Ik … hier.,Ik wacht hier.,"Kiezen waar je blijft met een woord, vaste uitdrukking of korte zin.",Luister naar de keuze. Herhaal alleen wat de spreker kiest. Beide aangeboden opties zijn toegestaan.,De spreker kan kiezen waar je blijft. Een begrijpelijk woord of een vaste korte zin is genoeg; het model is niet het enige goede antwoord.,Optioneel: kies de andere mogelijkheid. De partner herhaalt je nieuwe keuze.
mx-0-in-de-les-02-diamond,route-0,diamond,in-de-les,Hulp bij een deur vragen,Vraag of iemand de deur voor je opent.,Je draagt boeken in beide handen.,Kun je de deur …?,Kun je de deur opendoen?,"Hulp bij een deur vragen met een woord, vaste uitdrukking of korte zin.","Speel de aangesproken persoon. Reageer kort op wat de spreker zegt of vraagt. Je mag helpen, bedanken of beleefd nee zeggen.",De spreker kan hulp bij een deur vragen. Een begrijpelijk woord of een vaste korte zin is genoeg; het model is niet het enige goede antwoord.,"Optioneel: de partner zegt het antwoord nog eens. Reageer met dank je, oké of een begroeting die past."
mx-0-in-de-les-03-circle,route-0,circle,in-de-les,Licht in een ruimte beschrijven,Vertel of het lokaal licht of donker is.,Kijk rond of verzin een lokaal.,Het is hier …,Het is hier licht.,"Licht in een ruimte beschrijven met een woord, vaste uitdrukking of korte zin.",Luister naar de mededeling. Herhaal het genoemde gegeven om te laten merken dat je het begrijpt.,De spreker kan licht in een ruimte beschrijven. Een begrijpelijk woord of een vaste korte zin is genoeg; het model is niet het enige goede antwoord.,Optioneel: wissel van rol. Noem zelf een ander passend gegeven.
mx-0-in-de-les-03-square,route-0,square,in-de-les,Naar een lamp vragen,Vraag of de lamp aan is.,Je wilt weten of de lamp brandt.,Is de lamp …?,Is de lamp aan?,"Naar een lamp vragen met een woord, vaste uitdrukking of korte zin.","Wacht op de vraag. Geef één kort, passend antwoord. Gebruik de oefenfeiten; ontbrekende informatie mag je verzinnen.",De spreker kan naar een lamp vragen. Een begrijpelijk woord of een vaste korte zin is genoeg; het model is niet het enige goede antwoord.,Optioneel: wissel van rol. Stel dezelfde vraag en luister naar het nieuwe antwoord.
mx-0-in-de-les-03-triangle,route-0,triangle,in-de-les,Een lampstand kiezen,Kies voor de lamp: aan of uit.,Er is genoeg daglicht. Je mag kiezen.,Ik wil de lamp …,Ik wil de lamp uit.,"Een lampstand kiezen met een woord, vaste uitdrukking of korte zin.",Luister naar de keuze. Herhaal alleen wat de spreker kiest. Beide aangeboden opties zijn toegestaan.,De spreker kan een lampstand kiezen. Een begrijpelijk woord of een vaste korte zin is genoeg; het model is niet het enige goede antwoord.,Optioneel: kies de andere mogelijkheid. De partner herhaalt je nieuwe keuze.
mx-0-in-de-les-03-diamond,route-0,diamond,in-de-les,Om verlichting vragen,Vraag of het licht aan mag.,Het is donker. Je wilt lezen.,Mag het licht …?,Mag het licht aan?,"Om verlichting vragen met een woord, vaste uitdrukking of korte zin.","Speel de aangesproken persoon. Reageer kort op wat de spreker zegt of vraagt. Je mag helpen, bedanken of beleefd nee zeggen.",De spreker kan om verlichting vragen. Een begrijpelijk woord of een vaste korte zin is genoeg; het model is niet het enige goede antwoord.,"Optioneel: de partner zegt het antwoord nog eens. Reageer met dank je, oké of een begroeting die past."
mx-0-in-de-les-04-circle,route-0,circle,in-de-les,Een geluid benoemen,Vertel welk geluid je hoort.,"Bijvoorbeeld: muziek, stemmen of verkeer.",Ik hoor …,Ik hoor muziek.,"Een geluid benoemen met een woord, vaste uitdrukking of korte zin.",Luister naar de mededeling. Herhaal het genoemde gegeven om te laten merken dat je het begrijpt.,De spreker kan een geluid benoemen. Een begrijpelijk woord of een vaste korte zin is genoeg; het model is niet het enige goede antwoord.,Optioneel: wissel van rol. Noem zelf een ander passend gegeven.
mx-0-in-de-les-04-square,route-0,square,in-de-les,Horen controleren,Vraag of de ander de docent hoort.,De docent praat zacht.,Hoor je de …?,Hoor je de docent?,"Horen controleren met een woord, vaste uitdrukking of korte zin.","Wacht op de vraag. Geef één kort, passend antwoord. Gebruik de oefenfeiten; ontbrekende informatie mag je verzinnen.",De spreker kan horen controleren. Een begrijpelijk woord of een vaste korte zin is genoeg; het model is niet het enige goede antwoord.,Optioneel: wissel van rol. Stel dezelfde vraag en luister naar het nieuwe antwoord.
mx-0-in-de-les-04-triangle,route-0,triangle,in-de-les,Een geluidsniveau kiezen,Kies de muziek: zacht of uit.,Jullie gaan lezen.,Ik wil de muziek …,Ik wil de muziek zacht.,"Een geluidsniveau kiezen met een woord, vaste uitdrukking of korte zin.",Luister naar de keuze. Herhaal alleen wat de spreker kiest. Beide aangeboden opties zijn toegestaan.,De spreker kan een geluidsniveau kiezen. Een begrijpelijk woord of een vaste korte zin is genoeg; het model is niet het enige goede antwoord.,Optioneel: kies de andere mogelijkheid. De partner herhaalt je nieuwe keuze.
mx-0-in-de-les-04-diamond,route-0,diamond,in-de-les,Om verstaanbare uitleg vragen,Vraag de docent harder te praten.,Je hoort de uitleg niet goed.,Kunt u … praten?,Kunt u harder praten?,"Om verstaanbare uitleg vragen met een woord, vaste uitdrukking of korte zin.","Speel de aangesproken persoon. Reageer kort op wat de spreker zegt of vraagt. Je mag helpen, bedanken of beleefd nee zeggen.",De spreker kan om verstaanbare uitleg vragen. Een begrijpelijk woord of een vaste korte zin is genoeg; het model is niet het enige goede antwoord.,"Optioneel: de partner zegt het antwoord nog eens. Reageer met dank je, oké of een begroeting die past."
mx-0-in-de-les-05-circle,route-0,circle,in-de-les,Kou melden,Vertel dat je het koud hebt.,Je speelt een cursist die het koud heeft.,Ik heb het …,Ik heb het koud.,"Kou melden met een woord, vaste uitdrukking of korte zin.",Luister naar de mededeling. Herhaal het genoemde gegeven om te laten merken dat je het begrijpt.,De spreker kan kou melden. Een begrijpelijk woord of een vaste korte zin is genoeg; het model is niet het enige goede antwoord.,Optioneel: wissel van rol. Noem zelf een ander passend gegeven.
mx-0-in-de-les-05-square,route-0,square,in-de-les,Naar verwarming vragen,Vraag of de verwarming aan is.,Het voelt koud in het lokaal.,Is de verwarming …?,Is de verwarming aan?,"Naar verwarming vragen met een woord, vaste uitdrukking of korte zin.","Wacht op de vraag. Geef één kort, passend antwoord. Gebruik de oefenfeiten; ontbrekende informatie mag je verzinnen.",De spreker kan naar verwarming vragen. Een begrijpelijk woord of een vaste korte zin is genoeg; het model is niet het enige goede antwoord.,Optioneel: wissel van rol. Stel dezelfde vraag en luister naar het nieuwe antwoord.
mx-0-in-de-les-05-triangle,route-0,triangle,in-de-les,Een oplossing bij kou kiezen,Kies bij kou: je jas aan of het raam dicht.,Beide oplossingen mogen.,Ik doe mijn … aan.,Ik doe mijn jas aan.,"Een oplossing bij kou kiezen met een woord, vaste uitdrukking of korte zin.",Luister naar de keuze. Herhaal alleen wat de spreker kiest. Beide aangeboden opties zijn toegestaan.,De spreker kan een oplossing bij kou kiezen. Een begrijpelijk woord of een vaste korte zin is genoeg; het model is niet het enige goede antwoord.,Optioneel: kies de andere mogelijkheid. De partner herhaalt je nieuwe keuze.
mx-0-in-de-les-05-diamond,route-0,diamond,in-de-les,Om warmte vragen,Vraag of de verwarming aan mag.,De verwarming staat uit.,Mag de verwarming …?,Mag de verwarming aan?,"Om warmte vragen met een woord, vaste uitdrukking of korte zin.","Speel de aangesproken persoon. Reageer kort op wat de spreker zegt of vraagt. Je mag helpen, bedanken of beleefd nee zeggen.",De spreker kan om warmte vragen. Een begrijpelijk woord of een vaste korte zin is genoeg; het model is niet het enige goede antwoord.,"Optioneel: de partner zegt het antwoord nog eens. Reageer met dank je, oké of een begroeting die past."
mx-0-in-de-les-06-circle,route-0,circle,in-de-les,Je houding benoemen,Vertel of je zit of staat.,Kijk naar jezelf.,Ik zit … / Ik sta …,Ik zit op een stoel.,"Je houding benoemen met een woord, vaste uitdrukking of korte zin.",Luister naar de mededeling. Herhaal het genoemde gegeven om te laten merken dat je het begrijpt.,De spreker kan je houding benoemen. Een begrijpelijk woord of een vaste korte zin is genoeg; het model is niet het enige goede antwoord.,Optioneel: wissel van rol. Noem zelf een ander passend gegeven.
mx-0-in-de-les-06-square,route-0,square,in-de-les,Naar een toegestane plek vragen,Vraag waar je mag zitten.,Je komt in het lokaal.,Waar mag ik …?,Waar mag ik zitten?,"Naar een toegestane plek vragen met een woord, vaste uitdrukking of korte zin.","Wacht op de vraag. Geef één kort, passend antwoord. Gebruik de oefenfeiten; ontbrekende informatie mag je verzinnen.",De spreker kan naar een toegestane plek vragen. Een begrijpelijk woord of een vaste korte zin is genoeg; het model is niet het enige goede antwoord.,Optioneel: wissel van rol. Stel dezelfde vraag en luister naar het nieuwe antwoord.
mx-0-in-de-les-06-triangle,route-0,triangle,in-de-les,Een houding kiezen,Kies tijdens de oefening: zitten of staan.,Beide mogen.,Ik blijf …,Ik blijf staan.,"Een houding kiezen met een woord, vaste uitdrukking of korte zin.",Luister naar de keuze. Herhaal alleen wat de spreker kiest. Beide aangeboden opties zijn toegestaan.,De spreker kan een houding kiezen. Een begrijpelijk woord of een vaste korte zin is genoeg; het model is niet het enige goede antwoord.,Optioneel: kies de andere mogelijkheid. De partner herhaalt je nieuwe keuze.
mx-0-in-de-les-06-diamond,route-0,diamond,in-de-les,Een andere lesplek vragen,Vraag of je vooraan mag zitten.,Vooraan staat een lege stoel. Je wilt dichter bij de docent zitten.,Mag ik … zitten?,Mag ik vooraan zitten?,"Een andere lesplek vragen met een woord, vaste uitdrukking of korte zin.","Speel de aangesproken persoon. Reageer kort op wat de spreker zegt of vraagt. Je mag helpen, bedanken of beleefd nee zeggen.",De spreker kan een andere lesplek vragen. Een begrijpelijk woord of een vaste korte zin is genoeg; het model is niet het enige goede antwoord.,"Optioneel: de partner zegt het antwoord nog eens. Reageer met dank je, oké of een begroeting die past."
mx-0-in-de-les-07-circle,route-0,circle,in-de-les,Schrijfmateriaal noemen,Vertel waarmee je schrijft.,Bijvoorbeeld: een pen of een potlood.,Ik schrijf met …,Ik schrijf met potlood.,"Schrijfmateriaal noemen met een woord, vaste uitdrukking of korte zin.",Luister naar de mededeling. Herhaal het genoemde gegeven om te laten merken dat je het begrijpt.,De spreker kan schrijfmateriaal noemen. Een begrijpelijk woord of een vaste korte zin is genoeg; het model is niet het enige goede antwoord.,Optioneel: wissel van rol. Noem zelf een ander passend gegeven.
mx-0-in-de-les-07-square,route-0,square,in-de-les,Naar beschikbaar lesmateriaal vragen,Vraag of de ander een gum heeft.,Jullie werken met potlood.,Heb je een …?,Heb je een gum?,"Naar beschikbaar lesmateriaal vragen met een woord, vaste uitdrukking of korte zin.","Wacht op de vraag. Geef één kort, passend antwoord. Gebruik de oefenfeiten; ontbrekende informatie mag je verzinnen.",De spreker kan naar beschikbaar lesmateriaal vragen. Een begrijpelijk woord of een vaste korte zin is genoeg; het model is niet het enige goede antwoord.,Optioneel: wissel van rol. Stel dezelfde vraag en luister naar het nieuwe antwoord.
mx-0-in-de-les-07-triangle,route-0,triangle,in-de-les,Schrijfmateriaal kiezen,Kies om te schrijven: pen of potlood.,Beide liggen op tafel.,Ik kies het …,Ik kies het potlood.,"Schrijfmateriaal kiezen met een woord, vaste uitdrukking of korte zin.",Luister naar de keuze. Herhaal alleen wat de spreker kiest. Beide aangeboden opties zijn toegestaan.,De spreker kan schrijfmateriaal kiezen. Een begrijpelijk woord of een vaste korte zin is genoeg; het model is niet het enige goede antwoord.,Optioneel: kies de andere mogelijkheid. De partner herhaalt je nieuwe keuze.
mx-0-in-de-les-07-diamond,route-0,diamond,in-de-les,Om een leenpen vragen,Vraag of je een pen mag lenen.,Je hebt je pen vergeten.,Mag ik een … lenen?,Mag ik een pen lenen?,"Om een leenpen vragen met een woord, vaste uitdrukking of korte zin.","Speel de aangesproken persoon. Reageer kort op wat de spreker zegt of vraagt. Je mag helpen, bedanken of beleefd nee zeggen.",De spreker kan om een leenpen vragen. Een begrijpelijk woord of een vaste korte zin is genoeg; het model is niet het enige goede antwoord.,"Optioneel: de partner zegt het antwoord nog eens. Reageer met dank je, oké of een begroeting die past."
mx-0-in-de-les-08-circle,route-0,circle,in-de-les,Een behoefte aangeven,Vertel dat je dorst hebt.,Je wilt iets drinken.,Ik heb …,Ik heb dorst.,"Een behoefte aangeven met een woord, vaste uitdrukking of korte zin.",Luister naar de mededeling. Herhaal het genoemde gegeven om te laten merken dat je het begrijpt.,De spreker kan een behoefte aangeven. Een begrijpelijk woord of een vaste korte zin is genoeg; het model is niet het enige goede antwoord.,Optioneel: wissel van rol. Noem zelf een ander passend gegeven.
mx-0-in-de-les-08-square,route-0,square,in-de-les,Naar een drankje vragen,Vraag of er water is.,Jullie hebben pauze.,Is er …?,Is er water?,"Naar een drankje vragen met een woord, vaste uitdrukking of korte zin.","Wacht op de vraag. Geef één kort, passend antwoord. Gebruik de oefenfeiten; ontbrekende informatie mag je verzinnen.",De spreker kan naar een drankje vragen. Een begrijpelijk woord of een vaste korte zin is genoeg; het model is niet het enige goede antwoord.,Optioneel: wissel van rol. Stel dezelfde vraag en luister naar het nieuwe antwoord.
mx-0-in-de-les-08-triangle,route-0,triangle,in-de-les,Een pauzedrankje kiezen,Kies in de pauze: water of thee.,Beide zijn beschikbaar.,Ik wil … drinken.,Ik wil thee drinken.,"Een pauzedrankje kiezen met een woord, vaste uitdrukking of korte zin.",Luister naar de keuze. Herhaal alleen wat de spreker kiest. Beide aangeboden opties zijn toegestaan.,De spreker kan een pauzedrankje kiezen. Een begrijpelijk woord of een vaste korte zin is genoeg; het model is niet het enige goede antwoord.,Optioneel: kies de andere mogelijkheid. De partner herhaalt je nieuwe keuze.
mx-0-in-de-les-08-diamond,route-0,diamond,in-de-les,Om drinken vragen,Vraag om een glas water.,Er staat een kan water op tafel.,Mag ik een glas …?,Mag ik een glas water?,"Om drinken vragen met een woord, vaste uitdrukking of korte zin.","Speel de aangesproken persoon. Reageer kort op wat de spreker zegt of vraagt. Je mag helpen, bedanken of beleefd nee zeggen.",De spreker kan om drinken vragen. Een begrijpelijk woord of een vaste korte zin is genoeg; het model is niet het enige goede antwoord.,"Optioneel: de partner zegt het antwoord nog eens. Reageer met dank je, oké of een begroeting die past."
mx-0-in-de-les-09-circle,route-0,circle,in-de-les,Een lesboek benoemen,Vertel welk boek op je tafel ligt.,Bijvoorbeeld: een lesboek of een leesboek.,Mijn … ligt op tafel.,Mijn lesboek ligt op tafel.,"Een lesboek benoemen met een woord, vaste uitdrukking of korte zin.",Luister naar de mededeling. Herhaal het genoemde gegeven om te laten merken dat je het begrijpt.,De spreker kan een lesboek benoemen. Een begrijpelijk woord of een vaste korte zin is genoeg; het model is niet het enige goede antwoord.,Optioneel: wissel van rol. Noem zelf een ander passend gegeven.
mx-0-in-de-les-09-square,route-0,square,in-de-les,Een paginanummer achterhalen,Vraag op welke pagina jullie zijn.,Je zoekt de juiste bladzijde.,Welke … is het?,Welke pagina is het?,"Een paginanummer achterhalen met een woord, vaste uitdrukking of korte zin.","Wacht op de vraag. Geef één kort, passend antwoord. Gebruik de oefenfeiten; ontbrekende informatie mag je verzinnen.",De spreker kan een paginanummer achterhalen. Een begrijpelijk woord of een vaste korte zin is genoeg; het model is niet het enige goede antwoord.,Optioneel: wissel van rol. Stel dezelfde vraag en luister naar het nieuwe antwoord.
mx-0-in-de-les-09-triangle,route-0,triangle,in-de-les,Een leestaak kiezen,Kies een leestaak: woorden of een zin.,Beide taken staan op het bord.,Ik lees de …,Ik lees de zin.,"Een leestaak kiezen met een woord, vaste uitdrukking of korte zin.",Luister naar de keuze. Herhaal alleen wat de spreker kiest. Beide aangeboden opties zijn toegestaan.,De spreker kan een leestaak kiezen. Een begrijpelijk woord of een vaste korte zin is genoeg; het model is niet het enige goede antwoord.,Optioneel: kies de andere mogelijkheid. De partner herhaalt je nieuwe keuze.
mx-0-in-de-les-09-diamond,route-0,diamond,in-de-les,Om een gesproken voorbeeld vragen,Vraag of de docent een woord wil voorlezen.,Wijs een woord in je boek aan.,Wilt u dit woord …?,Wilt u dit woord voorlezen?,"Om een gesproken voorbeeld vragen met een woord, vaste uitdrukking of korte zin.","Speel de aangesproken persoon. Reageer kort op wat de spreker zegt of vraagt. Je mag helpen, bedanken of beleefd nee zeggen.",De spreker kan om een gesproken voorbeeld vragen. Een begrijpelijk woord of een vaste korte zin is genoeg; het model is niet het enige goede antwoord.,"Optioneel: de partner zegt het antwoord nog eens. Reageer met dank je, oké of een begroeting die past."
mx-0-in-de-les-10-circle,route-0,circle,in-de-les,Een volgende activiteit noemen,Vertel wat je na de les doet.,Je mag een activiteit verzinnen.,Ik ga na de les …,Ik ga na de les werken.,"Een volgende activiteit noemen met een woord, vaste uitdrukking of korte zin.",Luister naar de mededeling. Herhaal het genoemde gegeven om te laten merken dat je het begrijpt.,De spreker kan een volgende activiteit noemen. Een begrijpelijk woord of een vaste korte zin is genoeg; het model is niet het enige goede antwoord.,Optioneel: wissel van rol. Noem zelf een ander passend gegeven.
mx-0-in-de-les-10-square,route-0,square,in-de-les,Een lesmoment controleren,Vraag of er morgen les is.,Je controleert het rooster.,Hebben we morgen …?,Hebben we morgen les?,"Een lesmoment controleren met een woord, vaste uitdrukking of korte zin.","Wacht op de vraag. Geef één kort, passend antwoord. Gebruik de oefenfeiten; ontbrekende informatie mag je verzinnen.",De spreker kan een lesmoment controleren. Een begrijpelijk woord of een vaste korte zin is genoeg; het model is niet het enige goede antwoord.,Optioneel: wissel van rol. Stel dezelfde vraag en luister naar het nieuwe antwoord.
mx-0-in-de-les-10-triangle,route-0,triangle,in-de-les,Een bestemming na de les kiezen,Kies na de les: naar huis of naar de winkel.,Je bent klaar met de les.,Ik ga na de les naar …,Ik ga na de les naar huis.,"Een bestemming na de les kiezen met een woord, vaste uitdrukking of korte zin.",Luister naar de keuze. Herhaal alleen wat de spreker kiest. Beide aangeboden opties zijn toegestaan.,De spreker kan een bestemming na de les kiezen. Een begrijpelijk woord of een vaste korte zin is genoeg; het model is niet het enige goede antwoord.,Optioneel: kies de andere mogelijkheid. De partner herhaalt je nieuwe keuze.
mx-0-in-de-les-10-diamond,route-0,diamond,in-de-les,Afscheid nemen van de docent,Neem afscheid van de docent.,De les is klaar. Je gaat weg.,Tot …!,Tot ziens!,"Afscheid nemen van de docent met een woord, vaste uitdrukking of korte zin.","Speel de aangesproken persoon. Reageer kort op wat de spreker zegt of vraagt. Je mag helpen, bedanken of beleefd nee zeggen.",De spreker kan afscheid nemen van de docent. Een begrijpelijk woord of een vaste korte zin is genoeg; het model is niet het enige goede antwoord.,"Optioneel: de partner zegt het antwoord nog eens. Reageer met dank je, oké of een begroeting die past."
